117.92147662454215,161.19463115498127,121.83127321968261,160.2872786142033,160.86623508854578,132.47019447347344,138.92443642636394,173.14181674704378,124.02145108201992,156.25564382339448,143.51977050278165,131.41936343484224,156.25918915707132,140.53046058224982,141.30343797547664,154.79290022338105,128.79763435004503,171.12445944526002,135.0480105365668,143.70033520159785,154.5419304130167
112.93192658358902,150.32620695519165,149.442444794647,112.41464223956949,137.65038047939038,141.0334178348852,141.5942958138605,150.22483128270053,154.47039808404466,132.5567910538645,156.26531495849082,175.19115058289228,136.99516588321083,141.44407211707096,147.91287584467085,164.17285977550455,150.01842601442956,177.8572799136367,175.06562607421307,179.66018191161274,133.46601377198525
157.5893183379633,147.79867757043067,161.22178540850533,146.14504130613128,146.84306262372598,174.42512763696507,138.73088407417828,137.13334167721135,141.23037462158356,147.21806813202755,176.29900270372954,143.6935098619396,131.99910808538726,165.35220306385972,130.45756225819224,168.79031542351188,119.13692966911591,166.45663587399912,160.62960399282176,164.4043420867,133.96115411969018
151.65893117986153,145.97913873220443,156.65951141240197,158.0708686381441,142.23705323841355,150.57312625925132,151.98796561458556,149.36526584589706,165.606881313658,123.46561955631223,140.52046758213038,104.4131958874892,160.7957286537749,139.21573282594107,163.45316183964778,149.25315120762187,145.48337344277698,112.60876481839541,169.20554460666443,127.71362618287561,170.54148378880177
189.3530880973631,143.78551571546242,175.02276365399896,123.54177016086183,132.64358137983137,138.1911571220647,165.6559757069227,174.97772034463077,151.32263441272633,160.04716742261405,143.11502124844907,176.61758559046302,147.88529735688778,137.38983834021423,174.57256635495352,126.8138392813112,150.5931428495048,158.75525339769223,155.6764925971589,148.2101356458127,169.8609000655356
146.79675857642522,124.82262619088053,143.04004128948543,139.03302683008008,157.89000122284165,144.647675440339,122.3087275250499,150.80123950895612,160.2003440387081,149.44427875599584,153.09804410103942,131.93746964538215,160.70717070926455,128.22898860101785,144.87356398085265,199.32461828110198,168.92874881066342,131.1995370897624,138.41604920068934,167.96176508485473,159.0465292433427
162.77288218528855,167.59022240977671,163.06239466262997,152.3897083085547,173.67681716617636,145.7606972059526,184.2630554444938,170.39740110220214,134.68853826765283,198.21283324867792,136.04954470026476,144.0681732636963,141.1859853732525,162.5682978035931,132.15921584743387,122.86331294210603,145.61036557452402,143.7778642293742,174.17938300680373,142.93912160158294,151.90554259173413
159.9558478345639,137.45712833693622,156.7993150410378,165.99223296442852,166.6165084638762,153.9216265083742,136.4068750099736,135.5305295991929,152.0599713966676,158.05973375317458,163.90737248324385,150.5423400758675,142.77536075968735,173.78940030161021,171.4350079710769,165.04656873500878,157.7149256463418,138.34072080026118,147.21903041322557,122.45097592124479,158.6327907083683
165.25049353824718,149.81751135939695,131.48426506394208,126.8607095221646,146.3805885625734,159.92441133549585,150.40122381098502,132.72488427656134,113.46682402316065,132.72511776583144,155.73846013042328,143.522818262002,166.21094999006098,174.11869972793028,154.43598918874125,146.2706863500444,140.89345068256998,143.7679741900965,145.9626746104337,158.76362659513634,171.91116415430682
148.57129718572978,177.95350487630535,148.868529231415,170.10228907943738,115.14503271314753,160.84131477609355,147.41343168439855,169.14609334312348,160.58879630935115,163.36803830389124,117.14189997945942,143.32936129330918,158.09092138518366,144.94830430093248,156.0248066042203,158.10274930019406,138.1442314498773,136.92187624354577,159.63295537393594,135.92690890384003,155.85283262628528
125.36359395517542,136.11039579340118,148.77510084399893,156.82034063493404,136.8896246261495,126.95868468707957,135.09678675572792,153.9368402015694,176.2938314349998,173.82589599503174,186.73708451385556,177.91018551627982,166.8118879005966,164.23579435874947,141.89110541305703,154.40730648108746,128.19668056738757,137.84326602281647,140.39749039506768,147.35996577690392,182.73632270952356
174.63721744221795,162.80261449022046,150.93015988103778,134.96527425449946,171.77193792011354,145.0448154275043,131.52031756593794,157.2496872884091,164.23750247689128,157.96919490675486,140.6417329435145,110.57229408238373,126.19059326341642,143.55248821254764,142.97825827379714,139.14589344722117,117.46820859511931,133.6938246284353,151.50073567363225,128.4261462411151,159.33309892802262
165.32471271752698,153.31216095166275,163.95409218921785,156.14815803531488,156.26303082761828,165.96950817990248,150.21776285079858,142.84011383467654,130.86787911060367,177.19832936766312,149.76247591319714,148.7943823197372,157.81775958959778,143.99738890243708,157.6063982100727,154.75210441116062,177.37710744035698,153.57103879312226,151.21984852197812,144.0691235555975,154.49659204200745
143.01855203380921,124.98193529732504,165.45392329821505,127.54725100044158,128.80326969249023,161.00362985113208,188.60588211622346,149.61428649823662,155.8400239628619,157.86770603399967,147.74356794232193,159.3554687189263,145.73874008943434,145.22475524657787,157.20375475213538,149.99190882673003,167.26691315582985,152.06664966348586,141.7189567657467,153.53394532852593,160.34617861162454
151.60025047602588,147.49027832524627,152.77359402778936,142.62404756961473,145.83680108073293,152.9645299449951,168.14973151339797,202.9163776855042,150.98714422076347,162.17940989736354,154.2419956617658,128.90219445427093,149.23757836845002,119.12775844670992,157.04367461922286,116.4989223025394,139.32892542282238,131.65553244208908,163.251307611565,144.81447213162863,143.4180257697194
149.82612483484766,182.06209317024536,163.44503202651333,159.57541004225564,150.0800044796934,161.08303655205123,143.88376223265672,143.47067129550672,148.7329846323208,190.99872135129695,163.55902599615297,180.16568132246383,148.44720674597977,143.86283908710092,147.21432801188587,150.03782460089505,153.14596507954093,164.75711626800023,128.02580279480998,135.1111913778271,144.6637652978627
141.43030013861443,156.44588189768334,143.423763943283,165.04252951405957,144.120411081373,148.74748304630404,130.20216221129797,153.84470351040133,152.73498214689988,158.06586699032817,152.632640609431,148.87091055898574,134.5109918480054,126.16985358337784,163.936255413631,142.46099415767975,163.8640446961473,156.74506189089198,166.76483948813257,144.17837675499266,151.19172784519708
157.60705661796396,134.77398191880994,150.403924629455,147.6981732445534,160.1259045088921,163.41003527940268,121.95186454961839,172.51980909878483,154.73297473175478,140.67927422314304,155.72881876936611,167.61400333905956,144.78791523713943,145.81730992806084,144.49195857409578,147.79869526645507,162.33621268794582,144.5773358952718,163.185881868751,127.67359215052251,161.7572281130325
160.42337596299132,156.8648554038017,151.2322843309017,133.2286106660155,148.2713930259533,161.9732376465431,170.7455221886995,157.99625820993913,194.7029487392259,171.38243015025157,149.9218456836862,146.6485262399907,124.65332716329436,116.10950892412437,139.6401525110574,143.28803134141182,160.14546977926307,146.83008123113842,152.09438639665575,143.4079314305658,104.68054616380923
161.0909239691118,156.21947619017422,167.25173837426985,134.00229611694974,144.12283827733944,151.6136517971664,165.7745161704085,156.40480165618627,130.76999972653007,139.39051263266722,159.66174053287529,160.73197446912403,151.71030495998767,164.09993700403174,144.3924963905192,142.1107329082587,144.43486346962595,132.15737801402136,153.23211225612718,144.97013064585934,148.56890770292836
128.79482007638998,146.34194045847252,178.67405702612157,147.68393063059068,148.15988923001976,147.32311001521705,162.05502287983234,146.65766918454594,143.53395254252723,138.02508761926632,136.87794907154114,156.79098941222026,143.24796892099556,156.32596053859385,125.5171713306104,164.3306428330787,196.07905828474065,158.7805424759754,156.05943958963192,177.4106294094817,135.4477564173874
134.44287174738747,170.88842747952214,145.3812612372002,151.0336527349323,152.12207644506972,140.9499937298696,149.62699260137495,163.50518612258477,130.24581145137273,145.36356069475184,144.1227884791473,145.0823625320043,140.94469516648502,139.33255453023062,138.76958054081786,181.19563620066626,171.03435745816753,125.53188253007609,156.70821688533397,138.2778315723918,100.89669273529867
151.9902536450038,164.19979539943702,129.34751500631526,128.7887497437864,171.17253885431225,155.1538537969319,162.87553189361785,149.54791171280664,158.48900945557884,165.57471386521485,149.65786309408574,160.43751069648087,136.46709115143307,144.0743776365873,144.71337379452456,126.47183942508865,136.49041932751663,174.2237615663445,178.94148168711365,166.17205276313192,150.7127978013298
